Symbol,Company,Sector,Industry,avg. ROI (%) - Max,avg. ROI (%) - 20 Years,avg. ROI (%) - 10 Years,avg. ROI (%) - 5 Years,avg. ROI (%) - 1 Year,avg. ROI (%) - 6 Months,R^2 - Max,R^2 - 20 Years,R^2 - 10 Years,R^2 - 5 Years,R^2 - 1 Year,R^2 - 6 Months,First Date,Last Date
HUM,Humana Inc.,Health Care,Managed Health Care,17.751006349141353,19.842032152357113,23.8401637301521,18.616639724537997,-27.775502581215694,-29.400403132834263,0.8795751128899973,0.9225589711221522,0.9546126040028935,0.844643693879825,0.7527792507110318,0.4226678077391676,1998-01-02,2019-07-18
HBAN,Huntington Bancshares,Financials,Regional Banks,-5.216615143655179,-4.382426781141724,13.304666119818664,9.778386882964796,-16.40667799113761,-3.337275131298101,0.3046120560769934,0.20624133111111365,0.8923934570345503,0.5956559728441123,0.39796794108316635,0.02361603458885242,1998-01-02,2019-07-18
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,32.20427472014747,32.20427472014747,32.20427472014747,20.537719345143234,-11.862018150749531,20.124190234293394,0.9260526029888266,0.9260526029888266,0.9260526029888266,0.8160371027737191,0.19611347062626128,0.38739764691388906,2011-03-22,2019-07-18
IDXX,IDEXX Laboratories,Health Care,Health Care Equipment,10.670146750428167,10.58241681306622,13.895150582730986,21.63111847060053,11.073180580551846,110.91056385876188,0.8184380360186273,0.7840041920161032,0.7334517888990059,0.49979519585833765,0.06795970773178406,0.9415109738921683,1998-01-02,2019-07-18
INFO,IHS Markit Ltd.,Industrials,Research & Consulting Services,21.045343672699033,21.045343672699033,21.045343672699033,21.343610141905668,15.245362271762119,56.535684126193075,0.9559365602453015,0.9559365602453015,0.9559365602453015,0.9585247059701661,0.3493142334302093,0.8933408986859719,2014-06-19,2019-07-18
ITW,Illinois Tool Works,Industrials,Industrial Machinery,2.993430058838653,3.4325107455135173,15.59254879082783,14.309430719198634,12.578238126545926,22.684486319185602,0.23538776956764942,0.25148282533373667,0.9458933125840865,0.7723076269880176,0.30058278217169365,0.42177373870584633,1998-01-02,2019-07-18
ILMN,Illumina Inc,Health Care,Life Sciences Tools & Services,24.320381848541437,24.320381848541437,26.878096813646323,14.683978871201209,-1.701377601318732,43.26417435009557,0.8194090017392311,0.8194090017392311,0.8495917059677279,0.5016356536591451,0.0049793738245598185,0.5087556879131759,2000-07-28,2019-07-18
IR,Ingersoll-Rand PLC,Industrials,Industrial Machinery,2.524724146305468,3.0106648073998876,12.746649011092725,15.395584170766409,32.07773446198363,79.62824565893283,0.17136057485832448,0.1979769189568269,0.8820034294812591,0.810126916794177,0.6459307976835182,0.9161189478456676,1998-01-02,2019-07-18
INTC,Intel Corp.,Information Technology,Semiconductors,-1.775483692766866,0.2665870997697217,10.447716193559042,11.70289595716405,4.64278517019292,-18.979359236145278,0.04832059602475969,0.001277182096139362,0.8733338263932534,0.6951098623565527,0.03759932710558622,0.15050796882834128,1998-01-02,2019-07-18
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,1.4995386846060832,1.4995386846060832,-3.478237735288392,-27.901194247702833,13.953430920230957,47.926827956775654,0.015010973325176757,0.015010973325176757,0.047430524970126675,0.5872077277479157,0.44867645707680015,0.8136414988607511,2005-11-16,2019-07-18
IBM,International Business Machines,Information Technology,IT Consulting & Other Services,2.821081874385345,3.747785458638453,-0.6175049694195134,-4.021241898768746,-2.261107954728281,5.2635446318859636,0.33494784441113323,0.4972586632289089,0.012840067574632297,0.31850438718193175,0.006880177225229822,0.051805334479150145,1998-01-02,2019-07-18
INCY,Incyte,Health Care,Biotechnology,9.013576509254229,12.520332587819748,31.821314055622718,0.38544821597685797,33.470180060830025,-1.9026593301396888,0.22827733425316035,0.3483084316949163,0.8043530419298264,0.00045540168062963016,0.5599451782496956,0.0035249227716430687,1998-01-02,2019-07-18
IP,International Paper,Materials,Paper Packaging,0.6572367782639477,1.3748862058879485,8.954395910364843,0.9187720335092298,-15.306440017847578,-18.703104775208413,0.014385745969612285,0.05231136603247144,0.680486622230701,0.010358818967581063,0.387809121412533,0.6130680661634003,1998-01-02,2019-07-18
IPG,Interpublic Group,Communication Services,Advertising,-3.1725302595497995,-0.7822781607505269,13.986589246857118,2.4988777116508265,-1.6034453944894334,1.9288574805331526,0.09620308015498558,0.00679905200649622,0.8361563449298162,0.20079813191273832,0.014933414523643275,0.0074481294033145184,1998-01-02,2019-07-18
IFF,Intl Flavors & Fragrances,Materials,Specialty Chemicals,8.109385012228643,9.53161980098034,15.06665626018151,6.882056009758841,4.769361458929988,22.342011112977712,0.766931404154634,0.8552025082476433,0.9233065642439496,0.6373233909975866,0.08188887747326712,0.27934979813196914,1998-01-02,2019-07-18
INTU,Intuit Inc.,Information Technology,Internet Software & Services,5.974040961454574,7.577413503691477,21.546819542783435,26.388493365940025,31.75447223289034,42.89345054728268,0.3970958650009545,0.5163641000109557,0.9663091162102945,0.9195609657806149,0.5978107845626703,0.5450836356070237,1998-01-02,2019-07-18
ISRG,Intuitive Surgical Inc.,Health Care,Health Care Equipment,29.51315463175248,29.51315463175248,7.3231268546462,0.30872531486623167,-2.623395781816651,-14.221023615261652,0.8155854230430813,0.8155854230430813,0.4456855611329476,0.0003616295437782746,0.017400393221069343,0.14631534997416928,2000-06-16,2019-07-18
IVZ,Invesco Ltd.,Financials,Asset Management & Custody Banks,-0.6290149478640483,0.9581104680334018,3.0662771801544197,-11.592648800850359,-18.213337721626534,25.487009674448924,0.006516116367501934,0.014937870904262684,0.12676755558070363,0.6045790354415796,0.25542547842542274,0.42912963167430457,1998-01-02,2019-07-18
IPGP,IPG Photonics Corp.,Information Technology,Electronic Manufacturing Services,25.281336573561063,25.281336573561063,26.095253180061007,24.461733989467426,-13.643401691461865,-7.080296530078312,0.8503510568080319,0.8503510568080319,0.8286718700582099,0.626770326329221,0.08409091741325114,0.012308981986204337,2006-12-13,2019-07-18
IQV,IQVIA Holdings Inc.,Health Care,Life Sciences Tools & Services,20.706116720925504,20.706116720925504,20.706116720925504,20.42697925035506,26.944525271592077,35.219200324158194,0.9504002328035179,0.9504002328035179,0.9504002328035179,0.9141437532436404,0.585910736852955,0.44660576716777645,2013-05-09,2019-07-18
IRM,Iron Mountain Incorporated,Real Estate,Specialized REITs,-0.23562513542382257,-0.2666398244918877,3.3714577927130174,0.1600369541316038,-8.52033410153995,-33.01555719942567,0.007214781929906545,0.007873542801737687,0.3901135285196794,0.0005353095600896252,0.19649257747591098,0.7503152339158697,1998-01-02,2019-07-18
JKHY,Jack Henry & Associates,Information Technology,Data Processing & Outsourced Services,7.140356944970572,9.070653651776063,22.168260979261234,22.039543130231777,-9.836038762886833,7.828162993153476,0.4368477212805646,0.5592036420906039,0.9877330204204323,0.9593063614106309,0.19496101758071704,0.11663558545150432,1998-01-02,2019-07-18
JEC,Jacobs Engineering Group,Industrials,Construction & Engineering,1.7311556442555887,1.204442168436648,5.268509532828336,13.313176385514925,14.925041237414804,65.09561125739587,0.13323540051628457,0.06088208882320767,0.4858975804936445,0.7310565690565716,0.15933848554027874,0.8068631538934635,1998-01-02,2019-07-18
JBHT,J. B. Hunt Transport Services,Industrials,Trucking,9.645259832151787,10.648013400077128,13.935685311277911,8.866537995962176,-27.325076567562633,-37.141640771484404,0.8194718070374597,0.8551298985901589,0.8876882327651039,0.5647905959111974,0.7234146853032225,0.7354076521344466,1998-01-02,2019-07-18
JEF,Jefferies Financial Group,Financials,Multi-Sector Holdings,-2.3818694492091397,-2.721250305807632,-2.4057990731794487,-0.00935919466649171,-19.758073235817108,-10.270876073971657,0.22988790453968122,0.24749854415422146,0.16663824080232503,7.968314785777864e-07,0.47523723385207184,0.09309280429463529,1998-01-02,2019-07-18
SJM,JM Smucker,Consumer Staples,Packaged Foods & Meats,9.446761061456277,9.55594530194972,8.535853218176804,0.16184670709824545,15.50357796795858,50.34768553823081,0.9214346950141913,0.9086488877754632,0.7463471513868901,0.0004716291133479711,0.29457679651913904,0.6073894210998885,1998-01-02,2019-07-18
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,2.7758234381715097,3.534268456817724,10.558309744343441,8.314222762097945,2.5943522899015248,10.080561710811065,0.3243601183813112,0.4240481175886749,0.9380397605523527,0.7925007760610094,0.038440303186646485,0.2779352269858947,1998-01-02,2019-07-18
JCI,Johnson Controls International,Industrials,Building Products,-0.3284713738138767,0.8781714102954474,-0.6087763576499206,-2.890218545195644,12.14089354693435,59.50908979533682,0.00318036753695905,0.022216340748906216,0.013733758817616515,0.1714330571502728,0.15615049771405842,0.9325427017592327,1998-01-02,2019-07-18
JPM,JPMorgan Chase & Co.,Financials,Diversified Banks,2.2846295576631093,4.0835690422640125,12.929138935097907,17.866088149328462,-3.5860166485230827,23.64587742299964,0.11680785972381102,0.3470264451620839,0.8670424646234662,0.8589809593200545,0.04090408680564961,0.5506617221695024,1998-01-02,2019-07-18
JNPR,Juniper Networks,Information Technology,Communications Equipment,-2.718975310600613,-2.659036658774605,0.5506940182447462,3.4875271836436905,-7.317599569744127,-4.19218750529936,0.053671580422470326,0.051484719210838414,0.006987504286220857,0.26100017113871765,0.2704905783981202,0.03846264498645813,1999-06-25,2019-07-18
KSU,Kansas City Southern,Industrials,Railroads,9.736644133826356,12.425102910434727,12.20658741970393,2.1245269010523815,10.432271920515035,32.99647933090384,0.5203948786878393,0.6684069197109476,0.6124630497689507,0.05454693012958689,0.136833018317974,0.6102219612565836,1998-01-02,2019-07-18
K,Kellogg Co.,Consumer Staples,Packaged Foods & Meats,4.358941762277535,4.849549247292351,3.4800186896462915,-1.9956209111373968,-27.964661620555788,-8.24861330366039,0.7856823550868216,0.826112448377772,0.4897405432139985,0.08851780247788432,0.7971976128568936,0.16020053638935805,1998-01-02,2019-07-18
KEY,KeyCorp,Financials,Regional Banks,-4.930220594178292,-4.472059404328821,12.450301047093948,9.830011538413963,-21.02549199110063,5.616223178879287,0.30956986707724343,0.23388481960586516,0.8481650759738422,0.4738722351830261,0.4321732933757958,0.0511382991656053,1998-01-02,2019-07-18
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,24.81049886385611,24.81049886385611,24.81049886385611,24.81049886385611,62.568205154843405,28.827202242488447,0.7486162501498914,0.7486162501498914,0.7486162501498914,0.7486162501498914,0.7166356253948362,0.22632265863788617,2014-10-20,2019-07-18
KMB,Kimberly-Clark,Consumer Staples,Household Products,4.528862236068254,4.673516342140727,8.562946653320914,0.8024525560789586,24.128339279905052,57.71765733836851,0.7520223806192078,0.7308739241792491,0.7981738756040394,0.020994496963691267,0.6852147213282735,0.944700107126522,1998-01-02,2019-07-18
KIM,Kimco Realty,Real Estate,Retail REITs,-4.468151848059298,-4.806154757492232,2.8301879334877933,-11.154733468422883,16.13117926834551,16.78247434711735,0.4304062549435258,0.41916533444466186,0.1235151655143022,0.5784971190031103,0.4289393970779356,0.48723970852083087,1998-01-02,2019-07-18
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,-9.407967650790482,-9.407967650790482,-9.407967650790482,-15.80060197478601,23.129407521577882,33.171757607078156,0.5356449257408966,0.5356449257408966,0.5356449257408966,0.5638511887128903,0.5257713253951685,0.7423991314312985,2011-02-11,2019-07-18
KLAC,KLA-Tencor Corp.,Information Technology,Semiconductor Equipment,3.170704820818915,3.2491500820926555,13.995800480236564,15.558980997617944,16.61586205873111,18.700583094732657,0.2501530188918032,0.22846574000371578,0.9051873251532349,0.7092096366754745,0.16163426796880498,0.11087176142832898,1998-01-02,2019-07-18
KSS,Kohl's Corp.,Consumer Discretionary,General Merchandise Stores,-0.8286470001922952,-0.7795442699406574,0.9127065832562176,2.717145948730071,-33.598315550665546,-59.50865479301004,0.06750327557008917,0.05387114467525811,0.023002847159537487,0.02776505433805798,0.5837231941646837,0.6274622903482564,1998-01-02,2019-07-18
KHC,Kraft Heinz Co,Consumer Staples,Packaged Foods & Meats,-17.94847270898996,-17.94847270898996,-17.94847270898996,-17.94847270898996,-58.38379963666043,-58.7654738406406,0.5437681869502343,0.5437681869502343,0.5437681869502343,0.5437681869502343,0.9078575952454693,0.6061956985348321,2015-07-06,2019-07-18
KR,Kroger Co.,Consumer Staples,Food Retail,1.558060561616914,3.5059725473949754,3.3621580659165318,-18.246358109754812,-27.245355614634438,-43.22031832745373,0.06811513064586383,0.35634511249130296,0.08078443136554936,0.6835409143570099,0.7292890616805606,0.7627058389556182,1998-01-02,2019-07-18
LB,L Brands Inc.,Consumer Discretionary,Apparel Retail,5.1374060435649405,6.5569033490287865,5.541016107767227,-23.96617058200072,-25.634177127154633,-25.94482877713474,0.30412860719019413,0.39699512512674784,0.11515175081257145,0.8104378967802925,0.5335517975445861,0.342319006469775,1998-01-02,2019-07-18
LHX,L3Harris Technologies,Industrials,Aerospace & Defense,6.709988119593868,7.749808828644067,17.327250608779444,24.236318615812635,20.855491218409373,78.33297169536797,0.6664231210854779,0.7288358353288394,0.905519038079854,0.9302268034263289,0.2841439002822391,0.8521236028663697,1998-01-02,2019-07-18
LH,Laboratory Corp. of America Holding,Health Care,Health Care Services,14.896029643613428,9.504882593372677,9.446054571104456,10.640792176556136,-6.349081761978869,61.025197950179844,0.5187996506731336,0.4442106955797904,0.9172735304412618,0.757221514898062,0.03602020345379986,0.903023214501928,1998-01-02,2019-07-18
LRCX,Lam Research,Information Technology,Semiconductor Equipment,8.725132923696254,9.254513778272798,20.88363825938373,27.96118669215566,23.662799914222333,28.847565941811524,0.5644050612877808,0.5545593854070878,0.871029257863023,0.8044387801962551,0.240428890385325,0.2709547433559275,1998-01-02,2019-07-18
LW,Lamb Weston Holdings Inc,Consumer Staples,Packaged Foods & Meats,33.36345723415979,33.36345723415979,33.36345723415979,33.36345723415979,-10.742700586306942,-27.378141184777316,0.827392151495691,0.827392151495691,0.827392151495691,0.827392151495691,0.204923824135542,0.5690926138132475,2016-11-10,2019-07-18
LEG,Leggett & Platt,Consumer Discretionary,Home Furnishings,3.443810959266047,4.551822104613534,10.991906782616345,-0.16772337808261817,-10.430240994260009,-28.811765883162764,0.3521777084681904,0.5330511735794465,0.7919506967610485,0.0004694662659417981,0.14826239738440625,0.4856718674360638,1998-01-02,2019-07-18
LEN,Lennar Corp.,Consumer Discretionary,Homebuilding,1.324841976484037,0.9376009611081315,15.66968933562778,3.272644123833679,5.622121658783463,20.26317878462034,0.0220639191325136,0.00916818144259568,0.7827145812600526,0.14917153598043953,0.02944746104784435,0.2723405812654274,1998-01-02,2019-07-18
LLY,Lilly (Eli) & Co.,Health Care,Pharmaceuticals,0.21894350683453467,0.7572628248188717,13.983289798391052,10.37598477969388,17.606965743026848,-18.636257607826543,0.0018437105703695833,0.01841561599408481,0.9422172286381035,0.6714502914456713,0.41539731646235895,0.39124773249778244,1998-01-02,2019-07-18
LNC,Lincoln National,Financials,Multi-line Insurance,-0.3262504490544105,1.2406997005074194,14.099689415908113,7.043794781458557,-3.0377278730696955,21.809285984844394,0.002099368269966262,0.029334133851065425,0.7679107510918296,0.2666705718203921,0.014905301720375075,0.4556675334155512,1998-01-02,2019-07-18
LIN,Linde plc,Materials,Industrial Gases,48.88127086103464,48.88127086103464,48.88127086103464,48.88127086103464,48.88127086103464,64.84861351403943,0.8602295070448821,0.8602295070448821,0.8602295070448821,0.8602295070448821,0.8602295070448821,0.9053729953064095,2018-10-01,2019-07-18
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,3.8018864950775555,3.8018864950775555,4.8348889489022495,2.4604735260900235,-18.32845813336793,-5.737715891921836,0.3810531815028837,0.3810531815028837,0.4355008303549938,0.07285612516599715,0.34704152856065984,0.025952013750524357,2003-10-03,2019-07-18
LMT,Lockheed Martin Corp.,Industrials,Aerospace & Defense,10.151215566946181,12.280696286323067,20.89821125512852,15.118771243497209,8.003710908152485,70.3718644940041,0.7337068020130906,0.8805462372242576,0.946048027855669,0.8875949712257077,0.06877828873162495,0.896916647994346,1998-01-02,2019-07-18
L,Loews Corp.,Financials,Multi-line Insurance,-2.8257910353531535,-2.0991432314513614,3.067908269256625,6.393073136650673,7.20235662040527,44.69256241463273,0.3068842602998748,0.18326271634312774,0.5276220998960148,0.6243329352677379,0.13397145405668776,0.8866244572683837,1998-01-02,2019-07-18
LOW,Lowe's Cos.,Consumer Discretionary,Home Improvement Retail,1.85203745578848,2.6692892401553037,20.46422847258855,12.059522878560024,2.103578013621532,5.851043533541067,0.05844561135572912,0.09969326728749683,0.9385625556825309,0.788821422430943,0.006434745556559208,0.016151089260417195,1998-01-02,2019-07-18
LYB,LyondellBasell,Materials,Specialty Chemicals,16.177305186141844,16.177305186141844,16.177305186141844,1.3173600119424922,-25.766650404358916,-7.988718234197812,0.6938660292857659,0.6938660292857659,0.6938660292857659,0.023608761965888014,0.6419149495492411,0.08047071923568427,2010-04-28,2019-07-18
MTB,M&T Bank Corp.,Financials,Regional Banks,-2.438921694145868,0.35395554418240494,10.223822305218055,10.327078892737518,-2.661677679834995,0.6475286181945483,0.06511646154247475,0.0018339843458314855,0.8871997049745373,0.6627957808524856,0.021999354181045594,0.0011898007086263984,1998-01-02,2019-07-18
MAC,Macerich,Real Estate,Retail REITs,4.80681019895115,4.645257398582481,4.3600056852723945,-12.439455487034568,-42.495442503759705,-49.48474587749756,0.3531344816878629,0.29227102939395844,0.1978117172782746,0.6958262509411137,0.9269730275306238,0.8287194715314641,1998-01-02,2019-07-18
M,Macy's Inc.,Consumer Discretionary,Department Stores,-1.2420036344808039,-0.9424016465355955,2.928203302709176,-19.103775813949287,-50.508906060826696,-34.367161358921294,0.0317113900496816,0.01509804293323469,0.04503005202035126,0.6625056285167459,0.9270516596291066,0.7511500596322143,1998-01-02,2019-07-18
MRO,Marathon Oil Corp.,Energy,Oil & Gas Exploration & Production,-2.9122670390621885,-3.551465065611703,-10.169526294192966,-10.041075943806577,-35.37547288487458,-37.7738556391214,0.1508066197524821,0.18270977595621807,0.5506261418809553,0.19605465545403833,0.6427062874130665,0.46604228276778653,1998-01-02,2019-07-18
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,2.0066215044758806,2.0066215044758806,2.0066215044758806,-2.1200871782205644,-39.62257140185147,-43.950832425318,0.020731608784350205,0.020731608784350205,0.020731608784350205,0.010842725776902484,0.7972727779763459,0.6536979963884334,2011-06-23,2019-07-18
MKTX,MarketAxess,Financials,Financial Exchanges & Data,28.98373266993033,28.98373266993033,38.991505455639164,33.95408592726768,84.84857242797617,188.42603177950176,0.8895208441091268,0.8895208441091268,0.9799992479988066,0.9034829046373773,0.8645284176794792,0.9541782376604738,2004-11-05,2019-07-18
MAR,Marriott Int'l.,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",4.710367148823269,4.968634570488573,19.02184373394864,17.474088237090555,11.598420234827511,50.8174683510404,0.3642680333965366,0.34196726854306125,0.9243730258350559,0.7302779614945037,0.1570578052947338,0.6867063283027828,1998-01-02,2019-07-18
MMC,Marsh & McLennan,Financials,Insurance Brokers,-0.7288092322241257,0.016818177266419987,16.839514147871594,13.829709813412915,22.69225808070101,35.86489574005505,0.008023730771029136,3.5959478152935986e-06,0.9802112335902599,0.9268550575386341,0.6689652072102783,0.8183973202442681,1998-01-02,2019-07-18
MLM,Martin Marietta Materials,Materials,Construction Materials,8.543101716277569,9.28693473670994,13.404480787331185,11.969422248512585,17.29264644833688,70.89604620126484,0.7845450420875604,0.7959810962368107,0.8494007228468184,0.5855082672479114,0.23337990515312435,0.9222076696331324,1998-01-02,2019-07-18
MAS,Masco Corp.,Industrials,Building Products,-0.15666706456416435,0.8823975564299813,15.946007260050376,11.494857084820232,10.160713532696164,24.109251753417162,0.0005292386719732978,0.01522106608486773,0.8572090640942703,0.6837754293701779,0.06614829265566591,0.23179181051501485,1998-01-02,2019-07-18
MA,Mastercard Inc.,Information Technology,IT Services,-0.8606746862207859,-0.8606746862207859,-8.855770914338922,27.984725264581023,34.95817294876733,79.48358418895627,0.0026303833416516653,0.0026303833416516653,0.16279152295388666,0.9137813580759067,0.6099485370527258,0.9540077107270838,2006-05-25,2019-07-18
MKC,McCormick & Co.,Consumer Staples,Packaged Foods & Meats,7.1473090131561445,7.870405143754056,14.389125078273768,15.593921777770836,27.498358401962907,65.37701424209192,0.773073214218757,0.7932250171412165,0.9608402267880212,0.8857513473112959,0.6026703496380632,0.7820955794989339,1998-01-02,2019-07-18
MXIM,Maxim Integrated Products Inc,Information Technology,Semiconductors,-1.1750687549821004,-1.1591761221787733,12.372893173170452,16.49312356453445,-0.6771761791699471,21.106732533891037,0.0339060786424048,0.027429873012808862,0.9245242789027575,0.8827203586065272,0.0008163038710532478,0.3227176981125939,1998-01-02,2019-07-18
MCD,McDonald's Corp.,Consumer Discretionary,Restaurants,9.000955263245913,11.257743772747952,10.863713290735344,18.03274503524206,32.14949555327078,45.71839289392303,0.7090052634051802,0.8811255399962281,0.9014316102005775,0.939770768682622,0.8921334565281236,0.917835825865255,1998-01-02,2019-07-18
MCK,McKesson Corp.,Health Care,Health Care Distributors,9.465139244395427,11.802933776983092,10.834650362017296,-11.43427103100626,-0.39836165078070973,20.56177133943018,0.6971464133603131,0.863688660549532,0.5231110041715893,0.78556895910596,0.00036121450454373877,0.17005104514410185,1998-01-02,2019-07-18
MDT,Medtronic plc,Health Care,Health Care Equipment,2.0125159283030936,2.8763813749355993,12.1297577445721,6.065725902327923,0.04186566802282243,23.407168972532766,0.18618561193654704,0.31596945592952586,0.8854449246947838,0.6820513351220832,7.250311766071604e-06,0.41841565662980473,1998-01-02,2019-07-18
MRK,Merck & Co.,Health Care,Pharmaceuticals,-1.29093771029275,0.31690793877590107,8.95665428654504,6.118832028586008,26.597047407620032,16.99010857871737,0.04741818495904238,0.003619959478847412,0.8753717750929205,0.47178469388016503,0.8135356462890361,0.32032669899769556,1998-01-02,2019-07-18
MET,MetLife Inc.,Financials,Life & Health Insurance,2.7090707095341893,2.7090707095341893,3.3010976985912377,-2.418382882137815,7.733136423655851,31.856569680090118,0.27155878344267115,0.27155878344267115,0.30516324064189393,0.13347162271200508,0.13583329725793336,0.6961688839797068,2000-04-05,2019-07-18
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,17.448625406413743,17.59454668586937,22.801396711871313,24.612058727273613,49.12694273928408,78.98611104213347,0.9537565549378492,0.9448884020149132,0.9731866134210723,0.9107094342257669,0.7616410425583178,0.8723466043536502,1998-01-02,2019-07-18
MGM,MGM Resorts International,Consumer Discretionary,Casinos & Gaming,-3.3065560122887416,-3.5619326122970585,13.540990513142903,9.106997980178022,-4.537558529074326,-3.2495892742600785,0.12574092392502678,0.11983063351780077,0.7911303121191033,0.4710831660347278,0.05052572129813471,0.009678947197379384,1998-01-02,2019-07-18
MCHP,Microchip Technology,Information Technology,Semiconductors,3.7492686858218383,4.044075353850718,13.610788713746347,19.6333358658501,12.378502336216467,8.222896491028697,0.3305356664483311,0.32523326093577043,0.887283278378408,0.7831696591175602,0.08792911522740177,0.02971175557359973,1998-01-02,2019-07-18
MU,Micron Technology,Information Technology,Semiconductors,-1.9738627670968678,-0.6213172203154538,22.450563349531237,19.32010356288234,-23.045083969989555,-12.983331553739719,0.02519228301674259,0.0021620397793693513,0.6887310658920047,0.285366196619099,0.2859600249490468,0.047510232666783336,1998-01-02,2019-07-18
MSFT,Microsoft Corp.,Information Technology,Systems Software,-0.3449985783186227,1.8134505121841338,17.858738765402848,26.773599397454785,26.13743208387902,79.38833976180142,0.0015506562302769478,0.04360325660909781,0.9120699619315824,0.9443791093767065,0.5685551963915603,0.9397114438122038,1998-01-02,2019-07-18
MAA,Mid-America Apartments,Real Estate,Residential REITs,8.072860003854142,8.404930459727433,8.50244646100422,8.230833195848275,20.131161540847952,46.08551234690281,0.9007483652272411,0.8970503895407956,0.8806548937692383,0.6643543967280328,0.6350123776191035,0.9265794820010204,1998-01-02,2019-07-18
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,9.524852737002876,9.589321715737874,19.168900107962482,0.594107697727031,-25.75542851588174,37.34804782612387,0.7006400317417358,0.6578204047977007,0.77438820276669,0.0014616089985676206,0.2720285410455223,0.5704061705834694,1998-01-02,2019-07-18
TAP,Molson Coors Brewing Company,Consumer Staples,Brewers,1.48349715199243,1.1305512079577529,8.040443339818149,-5.001294344706975,-14.747499109173889,-27.916716737423698,0.11685634006462164,0.06301706237852578,0.5450175405094955,0.16842190170935234,0.5380183143935289,0.7463312042112843,1998-01-02,2019-07-18
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,1.8285401137452917,1.8285401137452917,5.233451740348016,4.321775338424261,34.8355755411071,58.383404674119575,0.3156247051078285,0.3156247051078285,0.6935749425910589,0.4222032797318941,0.7927626902856272,0.9279621399136232,2001-06-13,2019-07-18
MNST,Monster Beverage,Consumer Staples,Soft Drinks,18.371863740626804,17.585461504787638,4.216248795826427,-19.398417135605662,8.037969794407896,35.40749015941724,0.6965077442716002,0.6368300483988016,0.08016611850783796,0.46453377198049484,0.08917812336727615,0.4350179828299663,1998-01-02,2019-07-18
MCO,Moody's Corp,Financials,Financial Exchanges & Data,7.502829792629395,7.393247923389978,24.982911448452015,16.70098935394777,20.08137341879901,61.705925579837164,0.5169518908294997,0.457096886713527,0.9485670198982376,0.8035076704593176,0.25375402518373247,0.847605952516394,1998-01-02,2019-07-18
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,-4.388316224152744,-4.059487707275111,8.964763518224261,10.024399740404677,-11.109910224814412,10.242668159809032,0.3253998592890668,0.25535841373792045,0.4973503812653707,0.40016658322758514,0.25510125257319893,0.10434276122562736,1998-01-02,2019-07-18
MOS,The Mosaic Company,Materials,Fertilizers & Agricultural Chemicals,5.697430353892252,6.91235860194217,-10.337191246678735,-10.813884942745178,-29.73177982935863,-56.595774274366185,0.2658867526121237,0.31453653816781646,0.7327613470315608,0.4279641535515889,0.5378763256703161,0.8181930414637122,1998-01-02,2019-07-18
MSI,Motorola Solutions Inc.,Information Technology,Communications Equipment,6.230632634441413,9.556169426080153,28.201318721439005,20.684223573575487,36.92234051017169,95.87988782232593,0.15664192275147149,0.2992833085492872,0.7196132516371678,0.9055495905336315,0.64419049514065,0.8496866533081027,1998-01-02,2019-07-18
MSCI,MSCI Inc,Financials,Financial Exchanges & Data,19.69978510588486,19.69978510588486,22.051879243671845,37.2900804402847,52.77682085521447,135.40047944660384,0.8532775250516662,0.8532775250516662,0.8811621720698299,0.9703058185211176,0.5513847268349005,0.9247003702857015,2007-11-15,2019-07-18
MYL,Mylan N.V.,Health Care,Pharmaceuticals,2.4194726174581627,3.0971939904147483,8.665316015251534,-14.688529782717119,-53.67981551064322,-73.44961796879413,0.12861858854941166,0.17034236742425168,0.35662232693022067,0.6829026326075637,0.8278110452711558,0.8006612085905382,1998-01-02,2019-07-18
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,13.492193818832,13.492193818832,19.977767483706987,17.58343778893421,5.446787774481288,40.17644394343305,0.7308294843617644,0.7308294843617644,0.9622531750869673,0.9366029657793477,0.06507055398523742,0.7304397837443529,2002-07-01,2019-07-18
NOV,National Oilwell Varco Inc.,Energy,Oil & Gas Equipment & Services,4.278496173840574,3.265563699413554,-7.0254296079239715,-13.09237327949042,-57.29036133341997,-56.524628139875624,0.22349398121096867,0.13744429165380567,0.3188685198062522,0.4733469443971674,0.8948939642726763,0.8550150163780492,1998-01-02,2019-07-18
NKTR,Nektar Therapeutics,Health Care,Pharmaceuticals,-1.0999166355826873,0.1271206582950546,18.714391442240785,42.63681824427326,-46.593131333602585,-42.77977014129865,0.009385612203780314,0.00010576568203546355,0.5659616975392373,0.6237572969902954,0.6455392341599303,0.528904610919156,1998-01-02,2019-07-18
